item_id,order_id,product_id,quantity,unit_price,subtotal
I002654,O01533,P046,2,211.54,423.08
I002655,O01533,P004,3,111.08,333.24
I002656,O01534,P032,2,89.58,179.16
I002657,O01535,P018,3,110.79,332.37
I002658,O01536,P050,2,54.03,108.06
I002659,O01537,P006,3,127.7,383.1
I002660,O01537,P025,2,86.29,172.58
I002661,O01538,P010,2,485.4,970.8
I002662,O01539,P033,2,15.92,31.84
I002663,O01540,P050,3,54.03,162.09
I002664,O01541,P013,1,110.79,110.79
I002665,O01541,P023,3,295.84,887.52
I002666,O01541,P035,1,74.52,74.52
I002667,O01542,P004,1,111.08,111.08
I002668,O01543,P024,3,241.78,725.34
I002669,O01544,P019,1,109.53,109.53
I002670,O01545,P040,1,21.28,21.28
I002671,O01545,P024,3,241.78,725.34
I002672,O01546,P001,1,362.29,362.29
I002673,O01546,P005,3,83.32,249.96
I002674,O01546,P044,2,141.41,282.82
I002675,O01547,P007,3,371.02,1113.06
I002676,O01548,P047,2,149.04,298.08
I002677,O01548,P008,2,498.77,997.54
I002678,O01548,P026,1,158.33,158.33
I002679,O01549,P014,1,89.25,89.25
I002680,O01550,P050,2,54.03,108.06
I002681,O01550,P013,3,110.79,332.37
I002682,O01551,P013,2,110.79,221.58
I002683,O01551,P003,3,140.08,420.24
I002684,O01551,P012,3,105.16,315.48
I002685,O01552,P010,2,485.4,970.8
I002686,O01553,P027,3,121.05,363.15
I002687,O01554,P049,3,197.75,593.25
I002688,O01554,P002,3,499.38,1498.14
I002689,O01555,P017,1,36.26,36.26
I002690,O01556,P048,3,157.25,471.75
I002691,O01556,P042,1,41.69,41.69
I002692,O01557,P003,1,140.08,140.08
I002693,O01557,P020,3,38.5,115.5
I002694,O01558,P047,3,149.04,447.12
I002695,O01558,P028,2,180.24,360.48
I002696,O01558,P038,2,46.85,93.7
I002697,O01558,P043,3,129.81,389.43
I002698,O01559,P026,3,158.33,474.99
I002699,O01559,P012,2,105.16,210.32
I002700,O01560,P001,3,362.29,1086.87
I002701,O01560,P003,3,140.08,420.24
I002702,O01560,P035,1,74.52,74.52
I002703,O01561,P011,2,148.19,296.38
I002704,O01561,P003,2,140.08,280.16
I002705,O01562,P013,1,110.79,110.79
I002706,O01563,P027,2,121.05,242.1
I002707,O01563,P044,2,141.41,282.82
I002708,O01564,P008,1,498.77,498.77
I002709,O01565,P033,2,15.92,31.84
I002710,O01565,P011,2,148.19,296.38
I002711,O01566,P014,3,89.25,267.75
I002712,O01566,P005,1,83.32,83.32
I002713,O01566,P029,2,150.87,301.74
I002714,O01567,P034,1,45.83,45.83
I002715,O01567,P004,2,111.08,222.16
I002716,O01568,P019,1,109.53,109.53
I002717,O01569,P022,1,82.79,82.79
I002718,O01570,P028,2,180.24,360.48
I002719,O01570,P024,2,241.78,483.56
I002720,O01571,P016,2,55.49,110.98
I002721,O01572,P035,1,74.52,74.52
I002722,O01573,P043,2,129.81,259.62
I002723,O01574,P029,2,150.87,301.74
I002724,O01575,P030,2,295.24,590.48
I002725,O01575,P031,3,21.68,65.04
I002726,O01576,P026,3,158.33,474.99
I002727,O01576,P010,1,485.4,485.4
I002728,O01577,P010,2,485.4,970.8
I002729,O01577,P039,1,61.74,61.74
I002730,O01577,P023,1,295.84,295.84
I002731,O01577,P045,1,53.88,53.88
I002732,O01578,P033,2,15.92,31.84
I002733,O01579,P022,2,82.79,165.58
I002734,O01579,P034,2,45.83,91.66
I002735,O01579,P020,3,38.5,115.5
I002736,O01580,P038,1,46.85,46.85
I002737,O01580,P035,2,74.52,149.04
I002738,O01581,P035,3,74.52,223.56
I002739,O01581,P018,1,110.79,110.79
I002740,O01581,P043,1,129.81,129.81
I002741,O01582,P028,3,180.24,540.72
I002742,O01583,P026,1,158.33,158.33
I002743,O01583,P007,3,371.02,1113.06
I002744,O01584,P026,3,158.33,474.99
I002745,O01584,P006,3,127.7,383.1
I002746,O01585,P022,1,82.79,82.79
I002747,O01586,P008,1,498.77,498.77
I002748,O01587,P021,2,121.22,242.44
I002749,O01587,P004,2,111.08,222.16
I002750,O01588,P038,3,46.85,140.55
I002751,O01588,P003,2,140.08,280.16
I002752,O01588,P041,3,96.33,288.99
I002753,O01589,P049,2,197.75,395.5
I002754,O01589,P035,1,74.52,74.52
I002755,O01590,P048,1,157.25,157.25
I002756,O01591,P040,2,21.28,42.56
I002757,O01592,P007,2,371.02,742.04
I002758,O01593,P004,1,111.08,111.08
I002759,O01593,P003,2,140.08,280.16
I002760,O01593,P032,3,89.58,268.74
I002761,O01594,P024,1,241.78,241.78
I002762,O01595,P021,2,121.22,242.44
I002763,O01596,P034,1,45.83,45.83
I002764,O01597,P014,1,89.25,89.25
I002765,O01597,P023,2,295.84,591.68
I002766,O01597,P027,2,121.05,242.1
I002767,O01597,P003,3,140.08,420.24
I002768,O01598,P043,2,129.81,259.62
I002769,O01599,P028,3,180.24,540.72
I002770,O01600,P006,3,127.7,383.1
I002771,O01601,P026,1,158.33,158.33
I002772,O01601,P016,3,55.49,166.47
I002773,O01602,P037,3,46.97,140.91
I002774,O01602,P002,1,499.38,499.38
I002775,O01602,P025,2,86.29,172.58
I002776,O01603,P009,2,414.73,829.46
I002777,O01603,P016,3,55.49,166.47
I002778,O01604,P039,2,61.74,123.48
I002779,O01604,P027,3,121.05,363.15
I002780,O01604,P029,1,150.87,150.87
I002781,O01604,P050,3,54.03,162.09
I002782,O01605,P005,2,83.32,166.64
I002783,O01605,P017,2,36.26,72.52
I002784,O01605,P028,1,180.24,180.24
I002785,O01606,P033,2,15.92,31.84
I002786,O01606,P043,2,129.81,259.62
I002787,O01606,P046,2,211.54,423.08
I002788,O01607,P045,1,53.88,53.88
I002789,O01608,P023,1,295.84,295.84
I002790,O01609,P015,3,54.2,162.6
I002791,O01609,P011,2,148.19,296.38
I002792,O01609,P024,3,241.78,725.34
I002793,O01610,P019,1,109.53,109.53
I002794,O01611,P024,1,241.78,241.78
I002795,O01612,P021,2,121.22,242.44
I002796,O01612,P006,2,127.7,255.4
I002797,O01612,P016,3,55.49,166.47
I002798,O01613,P046,2,211.54,423.08
I002799,O01614,P035,1,74.52,74.52
I002800,O01614,P025,1,86.29,86.29
I002801,O01615,P039,3,61.74,185.22
I002802,O01615,P019,1,109.53,109.53
I002803,O01616,P043,3,129.81,389.43
I002804,O01617,P004,3,111.08,333.24
I002805,O01617,P017,3,36.26,108.78
I002806,O01618,P019,3,109.53,328.59
I002807,O01619,P037,1,46.97,46.97
I002808,O01620,P013,1,110.79,110.79
I002809,O01620,P001,3,362.29,1086.87
I002810,O01621,P040,3,21.28,63.84
I002811,O01622,P008,2,498.77,997.54
I002812,O01623,P039,2,61.74,123.48
I002813,O01624,P026,1,158.33,158.33
I002814,O01625,P009,1,414.73,414.73
I002815,O01626,P002,3,499.38,1498.14
I002816,O01626,P003,1,140.08,140.08
I002817,O01627,P022,3,82.79,248.37
I002818,O01627,P024,2,241.78,483.56
I002819,O01627,P014,2,89.25,178.5
I002820,O01628,P049,3,197.75,593.25
I002821,O01629,P041,1,96.33,96.33
I002822,O01630,P034,2,45.83,91.66
I002823,O01630,P022,2,82.79,165.58
I002824,O01631,P047,2,149.04,298.08
I002825,O01632,P049,2,197.75,395.5
I002826,O01633,P004,3,111.08,333.24
I002827,O01633,P032,1,89.58,89.58
I002828,O01633,P011,1,148.19,148.19
I002829,O01634,P020,3,38.5,115.5
I002830,O01634,P010,3,485.4,1456.2
I002831,O01634,P006,3,127.7,383.1
I002832,O01635,P046,1,211.54,211.54
I002833,O01635,P036,2,53.08,106.16
I002834,O01636,P025,3,86.29,258.87
I002835,O01637,P049,1,197.75,197.75
I002836,O01637,P006,2,127.7,255.4
I002837,O01637,P016,3,55.49,166.47
I002838,O01638,P046,2,211.54,423.08
I002839,O01639,P020,2,38.5,77.0
I002840,O01640,P026,3,158.33,474.99
I002841,O01641,P029,3,150.87,452.61
I002842,O01642,P030,2,295.24,590.48
I002843,O01642,P022,3,82.79,248.37
I002844,O01643,P009,1,414.73,414.73
I002845,O01644,P038,1,46.85,46.85
I002846,O01644,P037,2,46.97,93.94
I002847,O01645,P017,2,36.26,72.52
I002848,O01646,P003,2,140.08,280.16
I002849,O01647,P041,3,96.33,288.99
I002850,O01647,P014,1,89.25,89.25
I002851,O01647,P035,2,74.52,149.04
I002852,O01648,P003,1,140.08,140.08
I002853,O01648,P025,2,86.29,172.58
I002854,O01649,P040,1,21.28,21.28
I002855,O01650,P041,2,96.33,192.66
I002856,O01651,P037,2,46.97,93.94
I002857,O01652,P013,2,110.79,221.58
I002858,O01652,P015,3,54.2,162.6
I002859,O01652,P018,3,110.79,332.37
I002860,O01653,P002,1,499.38,499.38
I002861,O01653,P043,1,129.81,129.81
I002862,O01654,P005,2,83.32,166.64
I002863,O01655,P004,2,111.08,222.16
I002864,O01655,P033,3,15.92,47.76
I002865,O01655,P021,1,121.22,121.22
I002866,O01655,P006,3,127.7,383.1
I002867,O01656,P035,2,74.52,149.04
I002868,O01657,P039,2,61.74,123.48
I002869,O01657,P022,1,82.79,82.79
I002870,O01658,P017,1,36.26,36.26
I002871,O01659,P011,1,148.19,148.19
I002872,O01660,P009,2,414.73,829.46
I002873,O01661,P022,3,82.79,248.37
I002874,O01661,P014,3,89.25,267.75
I002875,O01661,P048,3,157.25,471.75
I002876,O01661,P027,3,121.05,363.15
I002877,O01662,P041,1,96.33,96.33
I002878,O01662,P036,2,53.08,106.16
I002879,O01662,P003,3,140.08,420.24
I002880,O01663,P040,2,21.28,42.56
I002881,O01663,P048,2,157.25,314.5
I002882,O01664,P040,1,21.28,21.28
I002883,O01664,P007,3,371.02,1113.06
I002884,O01665,P017,1,36.26,36.26
I002885,O01666,P024,3,241.78,725.34
I002886,O01667,P033,2,15.92,31.84
I002887,O01668,P041,1,96.33,96.33
I002888,O01668,P001,1,362.29,362.29
I002889,O01668,P027,2,121.05,242.1
I002890,O01669,P011,2,148.19,296.38
I002891,O01669,P013,1,110.79,110.79
I002892,O01670,P026,2,158.33,316.66
I002893,O01671,P042,1,41.69,41.69
I002894,O01672,P008,2,498.77,997.54
I002895,O01673,P004,2,111.08,222.16
I002896,O01673,P023,2,295.84,591.68
I002897,O01674,P037,2,46.97,93.94
I002898,O01674,P002,3,499.38,1498.14
I002899,O01674,P024,2,241.78,483.56
I002900,O01675,P023,2,295.84,591.68
I002901,O01675,P030,1,295.24,295.24
I002902,O01676,P003,2,140.08,280.16
I002903,O01677,P002,1,499.38,499.38
I002904,O01677,P020,3,38.5,115.5
I002905,O01678,P011,3,148.19,444.57
I002906,O01678,P048,3,157.25,471.75
I002907,O01678,P049,2,197.75,395.5
I002908,O01679,P003,1,140.08,140.08
I002909,O01680,P020,1,38.5,38.5
I002910,O01681,P032,2,89.58,179.16
I002911,O01682,P004,2,111.08,222.16
I002912,O01683,P033,2,15.92,31.84
I002913,O01684,P027,2,121.05,242.1
I002914,O01685,P021,3,121.22,363.66
I002915,O01685,P022,2,82.79,165.58
I002916,O01685,P044,2,141.41,282.82
I002917,O01685,P039,2,61.74,123.48
I002918,O01686,P046,3,211.54,634.62
I002919,O01687,P033,1,15.92,15.92
I002920,O01687,P045,2,53.88,107.76
I002921,O01687,P025,1,86.29,86.29
I002922,O01688,P014,2,89.25,178.5
I002923,O01689,P030,1,295.24,295.24
I002924,O01690,P043,2,129.81,259.62
I002925,O01690,P041,3,96.33,288.99
I002926,O01691,P009,3,414.73,1244.19
I002927,O01691,P003,1,140.08,140.08
I002928,O01691,P002,3,499.38,1498.14
I002929,O01692,P010,1,485.4,485.4
I002930,O01692,P025,3,86.29,258.87
I002931,O01692,P044,3,141.41,424.23
I002932,O01692,P014,1,89.25,89.25
I002933,O01693,P002,1,499.38,499.38
I002934,O01694,P040,2,21.28,42.56
I002935,O01695,P028,2,180.24,360.48
I002936,O01695,P027,1,121.05,121.05
I002937,O01696,P009,3,414.73,1244.19
I002938,O01697,P047,2,149.04,298.08
I002939,O01698,P018,1,110.79,110.79
I002940,O01698,P042,2,41.69,83.38
I002941,O01699,P016,1,55.49,55.49
I002942,O01700,P050,3,54.03,162.09
I002943,O01701,P041,2,96.33,192.66
I002944,O01701,P017,3,36.26,108.78
I002945,O01702,P025,3,86.29,258.87
I002946,O01702,P042,3,41.69,125.07
I002947,O01702,P031,1,21.68,21.68
I002948,O01702,P008,2,498.77,997.54
I002949,O01703,P049,3,197.75,593.25
I002950,O01703,P020,3,38.5,115.5
I002951,O01703,P040,2,21.28,42.56
I002952,O01703,P030,2,295.24,590.48
I002953,O01704,P013,3,110.79,332.37
I002954,O01704,P044,3,141.41,424.23
I002955,O01704,P017,1,36.26,36.26
I002956,O01705,P023,1,295.84,295.84
I002957,O01706,P024,2,241.78,483.56
I002958,O01706,P016,2,55.49,110.98
I002959,O01706,P002,1,499.38,499.38
I002960,O01707,P027,3,121.05,363.15
I002961,O01707,P012,3,105.16,315.48
I002962,O01708,P046,2,211.54,423.08
I002963,O01709,P048,1,157.25,157.25
I002964,O01710,P041,2,96.33,192.66
I002965,O01710,P008,1,498.77,498.77
I002966,O01710,P030,1,295.24,295.24
I002967,O01710,P019,1,109.53,109.53
I002968,O01711,P050,2,54.03,108.06
I002969,O01712,P036,3,53.08,159.24
I002970,O01713,P047,2,149.04,298.08
I002971,O01714,P032,2,89.58,179.16
I002972,O01715,P034,2,45.83,91.66
I002973,O01715,P023,3,295.84,887.52
I002974,O01716,P021,2,121.22,242.44
I002975,O01716,P009,3,414.73,1244.19
I002976,O01717,P001,2,362.29,724.58
I002977,O01718,P004,2,111.08,222.16
I002978,O01718,P050,2,54.03,108.06
I002979,O01719,P017,2,36.26,72.52
I002980,O01719,P014,2,89.25,178.5
I002981,O01719,P024,3,241.78,725.34
I002982,O01720,P048,1,157.25,157.25
I002983,O01720,P038,2,46.85,93.7
I002984,O01721,P017,3,36.26,108.78
I002985,O01721,P015,1,54.2,54.2
I002986,O01721,P039,2,61.74,123.48
I002987,O01722,P040,1,21.28,21.28
I002988,O01722,P023,1,295.84,295.84
I002989,O01723,P035,2,74.52,149.04
I002990,O01723,P016,3,55.49,166.47
I002991,O01724,P035,3,74.52,223.56
I002992,O01725,P014,2,89.25,178.5
I002993,O01725,P001,3,362.29,1086.87
I002994,O01726,P013,3,110.79,332.37
I002995,O01726,P011,1,148.19,148.19
I002996,O01727,P049,2,197.75,395.5
I002997,O01728,P033,2,15.92,31.84
I002998,O01729,P002,1,499.38,499.38
I002999,O01730,P050,2,54.03,108.06
I003000,O01730,P045,1,53.88,53.88
I003001,O01731,P016,2,55.49,110.98
I003002,O01731,P042,3,41.69,125.07
I003003,O01732,P049,1,197.75,197.75
I003004,O01733,P037,3,46.97,140.91
I003005,O01733,P021,1,121.22,121.22
I003006,O01733,P019,3,109.53,328.59
I003007,O01734,P038,1,46.85,46.85
I003008,O01735,P009,3,414.73,1244.19
I003009,O01736,P004,2,111.08,222.16
I003010,O01736,P008,2,498.77,997.54
I003011,O01737,P041,1,96.33,96.33
I003012,O01738,P017,1,36.26,36.26
I003013,O01738,P032,1,89.58,89.58
I003014,O01739,P034,2,45.83,91.66
I003015,O01739,P007,1,371.02,371.02
I003016,O01740,P025,2,86.29,172.58
I003017,O01740,P003,1,140.08,140.08
I003018,O01741,P039,3,61.74,185.22
I003019,O01742,P026,3,158.33,474.99
I003020,O01743,P013,3,110.79,332.37
I003021,O01743,P024,2,241.78,483.56
I003022,O01744,P045,2,53.88,107.76
I003023,O01744,P036,2,53.08,106.16
I003024,O01745,P025,1,86.29,86.29
I003025,O01745,P016,1,55.49,55.49
I003026,O01745,P020,1,38.5,38.5
I003027,O01745,P017,1,36.26,36.26
I003028,O01746,P042,3,41.69,125.07
I003029,O01746,P048,2,157.25,314.5
I003030,O01747,P039,1,61.74,61.74
I003031,O01747,P015,2,54.2,108.4
I003032,O01747,P008,3,498.77,1496.31
I003033,O01748,P047,2,149.04,298.08
I003034,O01749,P002,1,499.38,499.38
I003035,O01750,P011,2,148.19,296.38
I003036,O01750,P049,3,197.75,593.25
I003037,O01751,P036,3,53.08,159.24
I003038,O01752,P002,3,499.38,1498.14
I003039,O01752,P008,3,498.77,1496.31
I003040,O01752,P029,2,150.87,301.74
I003041,O01752,P047,2,149.04,298.08
I003042,O01753,P018,3,110.79,332.37
I003043,O01753,P048,2,157.25,314.5
I003044,O01754,P011,3,148.19,444.57
I003045,O01754,P023,3,295.84,887.52
I003046,O01755,P002,2,499.38,998.76
I003047,O01756,P038,1,46.85,46.85
I003048,O01757,P024,1,241.78,241.78
I003049,O01758,P035,3,74.52,223.56
I003050,O01758,P009,1,414.73,414.73
I003051,O01758,P030,1,295.24,295.24
I003052,O01759,P030,3,295.24,885.72
I003053,O01760,P024,1,241.78,241.78
I003054,O01761,P021,3,121.22,363.66
I003055,O01762,P036,3,53.08,159.24
I003056,O01762,P045,1,53.88,53.88
I003057,O01762,P040,1,21.28,21.28
I003058,O01763,P045,2,53.88,107.76
I003059,O01764,P049,2,197.75,395.5
I003060,O01765,P021,1,121.22,121.22
I003061,O01766,P002,3,499.38,1498.14
I003062,O01766,P042,3,41.69,125.07
I003063,O01766,P048,2,157.25,314.5
I003064,O01767,P030,2,295.24,590.48
I003065,O01767,P023,1,295.84,295.84
I003066,O01767,P031,2,21.68,43.36
I003067,O01767,P036,3,53.08,159.24
I003068,O01768,P030,2,295.24,590.48
I003069,O01769,P009,2,414.73,829.46
I003070,O01769,P004,1,111.08,111.08
I003071,O01770,P041,1,96.33,96.33
I003072,O01771,P011,3,148.19,444.57
I003073,O01771,P036,2,53.08,106.16
I003074,O01772,P046,2,211.54,423.08
I003075,O01772,P015,3,54.2,162.6
I003076,O01772,P041,3,96.33,288.99
I003077,O01772,P016,3,55.49,166.47
I003078,O01773,P001,2,362.29,724.58
I003079,O01773,P047,1,149.04,149.04
I003080,O01774,P024,2,241.78,483.56
I003081,O01775,P032,3,89.58,268.74
I003082,O01775,P029,3,150.87,452.61
I003083,O01776,P013,2,110.79,221.58
I003084,O01776,P022,1,82.79,82.79
I003085,O01776,P023,3,295.84,887.52
I003086,O01777,P021,1,121.22,121.22
I003087,O01778,P012,2,105.16,210.32
I003088,O01779,P024,2,241.78,483.56
I003089,O01779,P013,3,110.79,332.37
I003090,O01780,P018,2,110.79,221.58
I003091,O01781,P019,3,109.53,328.59
I003092,O01782,P028,2,180.24,360.48
I003093,O01782,P003,2,140.08,280.16
I003094,O01782,P014,3,89.25,267.75
I003095,O01783,P019,1,109.53,109.53
I003096,O01784,P024,1,241.78,241.78
I003097,O01785,P024,2,241.78,483.56
I003098,O01786,P032,1,89.58,89.58
I003099,O01787,P021,3,121.22,363.66
I003100,O01787,P037,2,46.97,93.94
I003101,O01788,P049,3,197.75,593.25
I003102,O01788,P034,3,45.83,137.49
I003103,O01788,P022,2,82.79,165.58
I003104,O01789,P042,2,41.69,83.38
I003105,O01790,P036,2,53.08,106.16
I003106,O01790,P042,2,41.69,83.38
I003107,O01791,P010,3,485.4,1456.2
I003108,O01791,P012,3,105.16,315.48
I003109,O01791,P030,3,295.24,885.72
I003110,O01792,P037,2,46.97,93.94
I003111,O01793,P013,1,110.79,110.79
I003112,O01793,P019,3,109.53,328.59
I003113,O01794,P029,3,150.87,452.61
I003114,O01795,P043,3,129.81,389.43
I003115,O01795,P028,2,180.24,360.48
I003116,O01796,P034,1,45.83,45.83
I003117,O01797,P027,2,121.05,242.1
I003118,O01798,P009,2,414.73,829.46
I003119,O01799,P020,2,38.5,77.0
I003120,O01799,P040,2,21.28,42.56
I003121,O01799,P041,1,96.33,96.33
I003122,O01800,P010,1,485.4,485.4
I003123,O01801,P001,2,362.29,724.58
I003124,O01801,P046,2,211.54,423.08
I003125,O01801,P006,2,127.7,255.4
I003126,O01801,P041,3,96.33,288.99
I003127,O01802,P038,3,46.85,140.55
I003128,O01803,P048,1,157.25,157.25
I003129,O01804,P039,1,61.74,61.74
I003130,O01805,P047,1,149.04,149.04
I003131,O01805,P015,3,54.2,162.6
I003132,O01806,P040,2,21.28,42.56
I003133,O01807,P011,2,148.19,296.38
I003134,O01807,P004,1,111.08,111.08
I003135,O01807,P041,3,96.33,288.99
I003136,O01807,P020,2,38.5,77.0
I003137,O01808,P024,3,241.78,725.34
I003138,O01808,P025,3,86.29,258.87
I003139,O01808,P022,3,82.79,248.37
I003140,O01809,P008,3,498.77,1496.31
I003141,O01809,P004,1,111.08,111.08
I003142,O01810,P025,2,86.29,172.58
I003143,O01810,P029,2,150.87,301.74
I003144,O01810,P022,1,82.79,82.79
I003145,O01811,P003,3,140.08,420.24
I003146,O01811,P026,3,158.33,474.99
I003147,O01811,P040,1,21.28,21.28
I003148,O01811,P036,3,53.08,159.24
I003149,O01812,P047,1,149.04,149.04
I003150,O01813,P016,1,55.49,55.49
I003151,O01814,P050,2,54.03,108.06
I003152,O01814,P019,1,109.53,109.53
I003153,O01814,P036,3,53.08,159.24
I003154,O01815,P025,2,86.29,172.58
I003155,O01816,P036,2,53.08,106.16
I003156,O01816,P028,3,180.24,540.72
I003157,O01817,P005,1,83.32,83.32
I003158,O01817,P001,3,362.29,1086.87
I003159,O01817,P047,2,149.04,298.08
I003160,O01818,P046,1,211.54,211.54
I003161,O01819,P029,1,150.87,150.87
I003162,O01820,P045,2,53.88,107.76
I003163,O01821,P017,1,36.26,36.26
I003164,O01821,P023,1,295.84,295.84
I003165,O01822,P047,2,149.04,298.08
I003166,O01822,P014,2,89.25,178.5
I003167,O01822,P006,2,127.7,255.4
I003168,O01823,P005,1,83.32,83.32
I003169,O01823,P039,2,61.74,123.48
I003170,O01824,P028,2,180.24,360.48
I003171,O01825,P021,3,121.22,363.66
I003172,O01826,P008,3,498.77,1496.31
I003173,O01827,P024,1,241.78,241.78
I003174,O01828,P011,2,148.19,296.38
I003175,O01829,P032,2,89.58,179.16
I003176,O01830,P025,3,86.29,258.87
I003177,O01830,P044,3,141.41,424.23
I003178,O01830,P035,2,74.52,149.04
I003179,O01831,P036,2,53.08,106.16
I003180,O01831,P019,1,109.53,109.53
I003181,O01831,P040,1,21.28,21.28
I003182,O01832,P010,3,485.4,1456.2
I003183,O01832,P005,1,83.32,83.32
I003184,O01833,P025,2,86.29,172.58
I003185,O01834,P041,1,96.33,96.33
I003186,O01835,P048,2,157.25,314.5
I003187,O01836,P022,3,82.79,248.37
I003188,O01836,P050,3,54.03,162.09
I003189,O01837,P027,3,121.05,363.15
I003190,O01838,P022,3,82.79,248.37
I003191,O01839,P022,3,82.79,248.37
I003192,O01839,P011,3,148.19,444.57
I003193,O01839,P034,2,45.83,91.66
I003194,O01839,P021,2,121.22,242.44
I003195,O01840,P018,3,110.79,332.37
I003196,O01841,P024,2,241.78,483.56
I003197,O01841,P046,3,211.54,634.62
I003198,O01842,P046,2,211.54,423.08
I003199,O01842,P037,1,46.97,46.97
I003200,O01843,P015,3,54.2,162.6
I003201,O01843,P039,3,61.74,185.22
I003202,O01843,P037,1,46.97,46.97
I003203,O01844,P013,2,110.79,221.58
I003204,O01844,P008,3,498.77,1496.31
I003205,O01845,P044,3,141.41,424.23
I003206,O01846,P033,3,15.92,47.76
I003207,O01846,P044,3,141.41,424.23
I003208,O01847,P022,2,82.79,165.58
I003209,O01848,P050,3,54.03,162.09
I003210,O01848,P027,2,121.05,242.1
I003211,O01848,P022,1,82.79,82.79
I003212,O01849,P048,1,157.25,157.25
I003213,O01849,P037,1,46.97,46.97
I003214,O01849,P046,3,211.54,634.62
I003215,O01850,P006,3,127.7,383.1
I003216,O01851,P043,1,129.81,129.81
I003217,O01851,P049,3,197.75,593.25
I003218,O01852,P036,2,53.08,106.16
I003219,O01852,P042,1,41.69,41.69
I003220,O01852,P037,1,46.97,46.97
I003221,O01852,P032,3,89.58,268.74
I003222,O01853,P019,3,109.53,328.59
I003223,O01853,P005,2,83.32,166.64
I003224,O01854,P035,1,74.52,74.52
I003225,O01854,P026,1,158.33,158.33
I003226,O01855,P042,3,41.69,125.07
I003227,O01856,P026,1,158.33,158.33
I003228,O01856,P043,2,129.81,259.62
I003229,O01857,P032,3,89.58,268.74
I003230,O01857,P015,1,54.2,54.2
I003231,O01858,P013,2,110.79,221.58
I003232,O01858,P006,2,127.7,255.4
I003233,O01859,P019,2,109.53,219.06
I003234,O01859,P006,1,127.7,127.7
I003235,O01860,P027,3,121.05,363.15
I003236,O01861,P040,2,21.28,42.56
I003237,O01861,P008,2,498.77,997.54
I003238,O01861,P047,3,149.04,447.12
I003239,O01862,P028,2,180.24,360.48
I003240,O01862,P003,2,140.08,280.16
I003241,O01863,P042,3,41.69,125.07
I003242,O01863,P030,3,295.24,885.72
I003243,O01863,P001,3,362.29,1086.87
I003244,O01863,P008,3,498.77,1496.31
I003245,O01864,P045,3,53.88,161.64
I003246,O01864,P008,3,498.77,1496.31
I003247,O01864,P043,3,129.81,389.43
I003248,O01865,P007,1,371.02,371.02
I003249,O01865,P038,2,46.85,93.7
I003250,O01865,P018,2,110.79,221.58
I003251,O01866,P010,3,485.4,1456.2
I003252,O01867,P006,1,127.7,127.7
I003253,O01867,P017,3,36.26,108.78
I003254,O01868,P002,3,499.38,1498.14
I003255,O01869,P041,2,96.33,192.66
I003256,O01870,P013,1,110.79,110.79
I003257,O01870,P039,2,61.74,123.48
I003258,O01871,P004,1,111.08,111.08
I003259,O01872,P038,2,46.85,93.7
I003260,O01872,P023,1,295.84,295.84
I003261,O01873,P029,2,150.87,301.74
I003262,O01874,P018,2,110.79,221.58
I003263,O01874,P021,1,121.22,121.22
I003264,O01874,P023,2,295.84,591.68
I003265,O01875,P008,3,498.77,1496.31
I003266,O01876,P010,3,485.4,1456.2
I003267,O01876,P026,3,158.33,474.99
I003268,O01877,P024,2,241.78,483.56
I003269,O01877,P001,2,362.29,724.58
I003270,O01878,P009,3,414.73,1244.19
I003271,O01878,P008,2,498.77,997.54
I003272,O01879,P020,3,38.5,115.5
I003273,O01879,P035,2,74.52,149.04
I003274,O01879,P018,3,110.79,332.37
I003275,O01879,P009,2,414.73,829.46
I003276,O01880,P012,1,105.16,105.16
I003277,O01880,P047,3,149.04,447.12
I003278,O01880,P017,1,36.26,36.26
I003279,O01881,P050,2,54.03,108.06
I003280,O01882,P013,3,110.79,332.37
I003281,O01883,P028,3,180.24,540.72
I003282,O01883,P026,1,158.33,158.33
I003283,O01884,P016,2,55.49,110.98
I003284,O01884,P023,2,295.84,591.68
I003285,O01885,P049,1,197.75,197.75
I003286,O01886,P042,2,41.69,83.38
I003287,O01886,P015,1,54.2,54.2
I003288,O01886,P048,3,157.25,471.75
I003289,O01887,P015,1,54.2,54.2
I003290,O01887,P032,1,89.58,89.58
I003291,O01887,P012,2,105.16,210.32
I003292,O01888,P019,1,109.53,109.53
I003293,O01888,P002,3,499.38,1498.14
I003294,O01889,P031,2,21.68,43.36
I003295,O01890,P045,2,53.88,107.76
I003296,O01891,P038,2,46.85,93.7
I003297,O01892,P050,1,54.03,54.03
I003298,O01893,P049,3,197.75,593.25
I003299,O01894,P003,2,140.08,280.16
I003300,O01895,P011,1,148.19,148.19
I003301,O01895,P031,1,21.68,21.68
I003302,O01895,P006,3,127.7,383.1
I003303,O01896,P030,1,295.24,295.24
I003304,O01897,P041,1,96.33,96.33
I003305,O01897,P031,1,21.68,21.68
I003306,O01898,P022,3,82.79,248.37
I003307,O01899,P046,2,211.54,423.08
I003308,O01900,P008,2,498.77,997.54
I003309,O01900,P022,2,82.79,165.58
I003310,O01900,P028,3,180.24,540.72
I003311,O01901,P015,1,54.2,54.2
I003312,O01901,P032,1,89.58,89.58
I003313,O01901,P025,3,86.29,258.87
I003314,O01902,P009,2,414.73,829.46
I003315,O01902,P035,3,74.52,223.56
I003316,O01903,P003,3,140.08,420.24
